x, y
10.158730158730158, -0.0002613240418118467
11.269841269841269, -0.0002236933797909408
12.063492063492063, -0.0001902439024390244
12.38095238095238, -0.00016236933797909408
13.174603174603174, -0.00012961672473867596
13.809523809523808, -0.00009686411149825785
14.444444444444443, -0.000059233449477351924
14.92063492063492, -0.000028571428571428574
15.873015873015872, 0.000008362369337979095
16.666666666666664, 0.00004320557491289199
17.46031746031746, 0.00008153310104529617
18.57142857142857, 0.00011080139372822301
19.68253968253968, 0.00014843205574912894
21.428571428571427, 0.00017282229965156796
25.555555555555554, 0.00016097560975609758
26.825396825396822, 0.0001393728222996516
28.095238095238095, 0.0001024390243902439
28.57142857142857, 0.00008292682926829269
28.888888888888886, 0.00006341463414634148
29.523809523809522, 0.00004111498257839722
30.317460317460316, 0.000018118466898954705
30.79365079365079, 0
31.587301587301585, -0.000025783972125435543
32.38095238095238, -0.00004808362369337979
33.49206349206349, -0.00008153310104529617
34.12698412698413, -0.00010034843205574914
35.079365079365076, -0.00011707317073170733
36.82539682539682, -0.00013449477351916376
40.476190476190474, -0.0001142857142857143
42.06349206349206, -0.0000794425087108014
42.857142857142854, -0.00005017421602787457
43.96825396825397, -0.0000132404181184669
45.39682539682539, 0.00002369337979094077
46.507936507936506, 0.00004947735191637631
47.93650793650794, 0.00007317073170731708
49.047619047619044, 0.00009686411149825785
50.317460317460316, 0.00011289198606271778
52.857142857142854, 0.00011637630662020907
54.6031746031746, 0.0000926829268292683
55.55555555555555, 0.00007317073170731708
56.507936507936506, 0.000054355400696864114
57.460317460317455, 0.00003693379790940767
57.93650793650794, 0.0000132404181184669
59.2063492063492, -0.0000132404181184669
60.15873015873016, -0.0000397212543554007
61.58730158730158, -0.000059233449477351924
63.01587301587301, -0.0000794425087108014
65.39682539682539, -0.00009407665505226482
67.77777777777777, -0.00009198606271777005
69.68253968253968, -0.00006411149825783973
70.79365079365078, -0.00004320557491289199
72.22222222222221, -0.000024390243902439026
73.01587301587301, -0.0000048780487804878055
73.01587301587301, -0.0000048780487804878055
73.96825396825396, 0.000025087108013937284
73.33333333333333, 0.0000132404181184669
74.92063492063491, 0.00004181184668989547
75.71428571428571, 0.00005644599303135889
76.5079365079365, 0.0000710801393728223
77.77777777777777, 0.00008432055749128921
79.2063492063492, 0.00009547038327526133
80.95238095238095, 0.00009198606271777005
83.17460317460316, 0.00006898954703832753
83.65079365079364, 0.00005714285714285715
84.6031746031746, 0.00004320557491289199
82.53968253968253, 0.00008153310104529617
85.07936507936508, 0.000028571428571428574
86.19047619047619, 0.000015331010452961673
86.66666666666666, -0.000002090592334494774
87.61904761904762, -0.000018118466898954705
88.4126984126984, -0.0000348432055749129
89.68253968253968, -0.00004878048780487805
90.63492063492063, -0.00006341463414634148
92.53968253968253, -0.00007804878048780489
95.23809523809523, -0.00007804878048780489
96.82539682539682, -0.00006411149825783973
97.77777777777777, -0.000051567944250871086
98.4126984126984, -0.000039024390243902444
99.2063492063492, -0.000028571428571428574